AverageMInFile,ExternalRiskEstimate,MSinceMostRecentDelq,MSinceMostRecentInqexcl7days,MSinceMostRecentTradeOpen,MSinceOldestTradeOpen,MaxDelq2PublicRecLast12M,MaxDelqEver,NetFractionInstallBurden,NetFractionRevolvingBurden,NumBank2NatlTradesWHighUtilization,NumInqLast6M,NumInqLast6Mexcl7days,NumInstallTradesWBalance,NumRevolvingTradesWBalance,NumSatisfactoryTrades,NumTotalTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,NumTradesOpeninLast12M,PercentInstallTrades,PercentTradesNeverDelq,PercentTradesWBalance,target
108,82,69,-1,3,257,7,8,100,3,0,1,1,3,2,45,46,0,0,3,28,100,46,0
47,60,67,0,1,123,7,8,45,90,5,1,1,1,6,18,20,0,0,3,5,100,70,1
56,79,51,0,6,345,7,8,90,3,0,2,2,1,5,27,53,0,0,2,19,100,47,0
120,84,34,0,2,367,7,8,75,7,0,8,8,3,2,20,23,0,0,2,29,100,50,1
115,75,7,11,5,337,4,6,3,3,0,0,0,2,2,27,27,0,0,1,37,89,42,1
54,76,37,0,11,150,7,8,96,32,0,0,0,2,4,14,15,0,0,1,40,100,75,1
66,67,10,0,12,233,4,5,81,33,1,1,1,2,3,13,15,1,0,0,67,87,83,1
20,64,63,0,13,30,6,6,72,68,20,0,0,3,15,3,4,0,0,0,100,67,100,1
82,84,55,10,11,212,6,6,46,5,0,0,0,1,1,13,15,0,0,1,47,87,67,1
116,60,5,25,2,303,6,6,70,35,1,0,0,5,6,44,45,0,0,1,27,87,50,0
88,68,3,1,21,197,3,5,50,6,0,2,2,0,1,8,11,1,0,0,36,55,17,1
39,79,52,0,2,83,7,8,89,6,0,3,3,3,3,28,31,0,0,4,17,100,46,0
58,61,18,0,3,156,6,6,65,68,0,2,2,3,4,12,12,4,4,2,33,83,64,1
92,80,33,0,2,265,6,6,100,7,1,1,1,6,4,40,42,0,0,2,38,95,71,0
63,67,2,0,15,96,4,6,78,4,0,0,0,3,3,20,20,0,0,0,55,75,60,1
92,79,59,0,7,238,6,6,49,31,0,0,0,3,8,23,23,0,0,1,22,96,61,0
64,76,35,-1,5,126,7,8,50,66,2,0,0,1,2,12,8,0,0,2,31,100,75,1
101,75,61,0,2,356,6,6,58,34,2,3,3,1,11,32,34,0,0,1,18,97,60,0
67,86,74,-1,2,140,7,8,57,5,0,4,3,2,2,53,55,0,0,3,16,100,29,1
74,82,33,5,6,174,7,8,77,19,0,0,0,3,2,25,26,0,0,1,23,100,67,0
101,91,66,25,4,303,7,8,97,1,0,0,0,2,2,11,12,0,0,1,36,100,57,0
69,73,53,-1,3,203,6,6,52,33,0,0,0,3,6,30,40,0,0,3,23,94,91,1
77,77,43,0,3,141,7,8,85,33,2,0,0,2,4,29,31,0,0,3,42,100,55,1
61,60,41,0,2,106,6,6,100,88,5,0,0,1,13,25,27,0,0,1,22,93,93,0
53,65,18,0,2,123,6,6,97,58,2,1,1,2,6,16,17,0,0,2,41,82,73,1
78,58,3,2,10,315,4,6,77,78,1,3,3,2,2,10,15,0,0,1,64,64,100,1
43,56,1,-1,3,92,4,5,85,51,20,1,1,5,2,18,20,1,0,2,79,79,100,1
145,90,30,25,14,332,7,8,24,4,0,0,0,1,2,8,8,0,0,0,38,100,60,0
137,87,77,-1,1,340,7,8,47,18,0,0,0,0,3,9,2,0,0,1,10,100,75,0
60,89,33,25,29,131,7,8,41,5,0,0,0,1,1,6,6,0,0,0,17,100,40,0
86,87,59,0,24,136,7,8,40,0,0,2,2,1,0,16,6,0,0,0,38,100,10,0
126,67,21,1,12,294,6,3,50,46,1,1,1,2,1,16,13,2,2,0,58,84,75,0
103,84,60,0,5,245,7,8,37,16,0,1,1,2,1,17,17,0,0,3,24,100,30,0
53,57,12,0,1,126,0,5,59,84,4,2,2,8,8,40,44,2,1,2,28,95,73,1
17,76,74,2,2,155,7,8,73,9,0,2,2,2,3,7,0,0,0,1,33,100,63,0
79,87,36,0,4,137,7,8,14,11,0,2,2,3,1,28,32,0,0,1,56,100,57,0
78,63,12,0,12,195,6,6,100,47,5,2,2,3,11,34,35,0,0,0,11,94,67,1
159,93,61,25,13,146,7,8,53,0,0,0,0,1,1,11,10,0,0,0,27,100,40,1
89,76,79,20,4,188,7,8,81,37,1,0,0,3,3,28,31,0,0,2,32,100,60,0
32,55,2,0,3,62,4,6,67,46,1,7,7,3,5,16,16,0,0,2,44,88,100,1
98,85,33,3,7,241,6,5,97,4,0,1,1,3,1,22,23,1,0,4,39,96,45,1
107,71,76,0,22,313,7,8,15,19,0,1,1,4,3,30,32,0,0,0,53,100,89,0
81,72,66,0,2,264,7,8,50,15,1,3,3,3,6,42,44,1,1,3,21,100,50,0
81,90,34,-1,2,158,7,8,44,0,0,1,1,1,0,8,10,0,0,1,20,100,20,0
37,73,55,4,5,94,6,6,85,9,0,1,1,3,6,34,21,0,0,4,29,97,47,1
77,60,25,0,2,342,5,5,88,47,1,1,1,4,3,29,36,4,0,4,58,72,88,1
104,85,62,13,8,152,6,6,71,1,0,0,0,2,6,24,0,0,0,2,8,96,42,0
40,78,79,0,1,76,7,8,95,2,0,2,2,2,2,22,23,0,0,5,35,100,67,0
77,68,5,0,3,277,6,5,72,24,0,4,4,2,5,37,38,1,0,4,16,92,47,1
32,68,43,0,2,86,7,8,92,22,0,4,4,3,5,26,28,0,0,5,25,100,57,0
71,63,21,0,2,141,6,2,100,35,0,4,4,3,5,27,35,1,1,4,43,83,90,1
64,82,44,11,9,169,7,8,56,17,0,0,0,2,4,27,19,0,0,1,15,100,30,0
51,63,5,0,9,161,4,6,44,35,1,0,0,2,4,15,17,0,0,1,29,82,60,1
52,64,9,-1,10,119,3,5,67,68,3,0,0,4,4,21,22,1,0,3,55,95,90,1
138,79,14,0,1,411,6,6,93,0,0,2,2,2,4,42,46,0,0,1,12,98,25,0
98,88,68,9,10,162,7,8,51,0,1,0,0,1,4,10,15,0,0,1,20,100,100,0
74,84,62,0,13,158,7,8,82,16,0,1,1,3,2,14,16,0,0,0,63,100,71,0
110,71,31,10,8,356,7,8,90,43,3,0,0,2,12,38,23,0,0,1,13,100,64,0
142,79,68,15,15,439,6,3,53,3,0,0,0,0,5,17,38,2,2,0,11,89,50,1
91,76,34,0,5,172,6,6,57,12,1,2,2,1,2,21,22,0,0,1,23,91,25,1
70,75,55,0,6,142,7,8,101,67,1,1,1,2,2,16,18,0,0,4,56,100,100,0
134,78,77,-1,4,311,6,2,49,1,0,1,1,0,3,17,20,1,1,1,11,89,56,0
133,62,37,0,3,398,6,6,89,56,4,3,3,3,8,33,34,0,0,2,44,88,65,1
125,63,7,0,5,380,4,6,55,66,3,1,1,1,4,16,17,0,0,1,18,71,50,1
62,75,56,0,8,170,7,8,79,27,1,2,2,6,3,22,24,0,0,4,54,100,69,1
64,70,6,0,2,132,4,6,66,1,0,1,1,0,1,20,26,1,1,4,4,92,13,0
116,89,30,0,13,283,7,8,33,4,0,1,0,2,3,30,32,0,0,0,19,100,50,0
86,71,10,0,2,386,3,5,60,24,1,0,0,5,5,30,33,1,0,2,24,97,53,0
49,73,9,21,9,113,4,6,87,7,0,0,0,2,1,7,7,0,0,2,43,86,100,0
56,66,24,7,5,164,6,6,81,98,20,0,0,3,1,11,13,1,1,2,91,91,100,1
89,66,6,3,19,209,4,6,74,43,1,1,1,8,8,29,30,0,0,0,50,83,94,0
99,85,52,7,8,306,7,8,94,0,0,1,0,2,0,24,24,0,0,2,25,100,20,0
64,75,6,10,10,125,4,6,79,5,0,0,0,2,1,7,7,0,0,1,43,86,60,1
166,63,5,5,13,327,0,2,65,0,0,0,0,1,1,14,16,1,1,0,13,94,27,1
89,82,64,0,57,157,7,8,60,27,1,1,1,0,2,7,0,0,0,0,14,100,40,0
58,54,12,0,1,248,6,6,49,81,6,4,4,2,9,25,28,0,0,5,29,96,92,1
70,59,10,0,9,204,0,2,48,85,1,0,0,2,3,5,7,2,1,1,29,43,100,1
63,61,9,4,3,222,4,5,5,57,3,2,2,4,7,43,46,1,0,9,41,91,61,1
74,72,25,0,13,136,6,6,41,0,0,3,3,0,0,3,4,1,1,0,25,75,0,1
51,66,28,0,7,99,6,6,61,36,1,0,0,2,10,27,29,2,2,3,15,85,63,1
101,76,39,-1,5,219,5,7,96,91,3,1,1,4,3,35,35,0,0,1,51,100,78,1
118,64,1,0,14,204,4,6,51,48,0,0,0,1,6,17,18,0,0,0,56,78,88,1
65,48,2,0,5,158,3,5,45,72,2,1,1,4,5,27,31,1,0,5,48,77,82,1
37,69,71,-1,17,153,7,8,45,118,1,1,1,2,1,4,4,0,0,0,75,100,100,1
20,61,75,0,1,105,7,8,98,48,20,0,0,4,7,26,28,0,0,10,61,100,73,1
83,61,58,0,7,170,6,5,70,90,5,0,0,9,5,26,35,7,0,1,37,80,94,1
90,80,33,0,2,381,6,6,84,3,0,1,1,3,3,23,24,0,0,2,33,92,50,0
67,87,39,1,6,117,7,8,53,3,0,4,4,1,3,11,12,0,0,1,8,100,67,0
92,90,41,1,6,280,7,8,86,4,0,1,1,1,2,18,23,0,0,3,35,100,38,0
104,85,72,5,13,278,7,8,69,42,0,1,1,3,1,23,23,0,0,0,35,100,44,0
78,67,57,1,1,163,7,8,100,81,2,4,4,2,6,26,27,0,0,3,48,100,75,1
67,77,3,0,6,158,4,6,91,10,0,2,2,2,1,16,17,0,0,2,12,94,50,1
93,62,37,16,11,247,0,6,50,67,3,0,0,1,11,29,29,2,2,1,24,90,100,0
20,66,25,0,5,58,6,6,91,31,1,6,5,1,4,10,10,0,0,4,20,90,56,1
82,77,27,0,1,170,6,5,91,29,0,1,1,3,2,35,37,1,0,1,30,95,63,0
39,70,16,-1,10,70,6,5,78,8,0,1,0,1,4,9,12,1,0,1,36,82,71,1
53,62,23,0,11,163,6,6,92,68,3,0,0,2,6,22,23,0,0,1,39,87,89,1
39,73,55,0,2,78,7,8,84,16,0,2,2,5,5,29,30,0,0,3,23,100,77,1
157,85,55,0,36,358,6,5,44,0,0,0,0,0,0,4,5,1,0,0,0,80,0,1
138,88,72,25,20,278,7,8,62,3,0,0,0,1,1,10,21,0,0,0,27,100,50,0
66,65,4,-1,10,165,1,3,105,15,3,4,4,9,14,64,83,1,1,2,25,98,58,0
85,70,30,4,5,222,7,8,58,55,4,1,1,2,7,20,21,0,0,1,25,100,71,0
98,68,66,-1,6,181,6,3,61,87,20,0,0,1,13,2,3,1,1,1,100,67,100,1
69,75,77,0,4,198,7,8,97,46,2,0,0,2,4,30,30,0,0,3,13,100,67,1
103,84,45,0,33,241,7,8,52,14,0,1,1,2,2,18,18,0,0,0,28,100,50,0
79,87,67,0,16,140,7,8,49,3,0,0,0,1,1,16,17,0,0,0,18,100,22,0
80,64,3,12,3,152,4,6,52,18,1,0,0,1,6,31,42,0,0,2,22,94,50,1
93,64,31,-1,4,234,7,8,73,77,6,3,3,4,11,40,27,0,0,5,23,100,70,1
93,82,73,1,2,205,6,6,53,1,0,1,1,2,4,42,40,0,0,1,16,98,35,0
147,71,8,-1,14,207,4,6,62,1,0,0,0,2,3,26,28,0,0,0,36,89,64,0
36,57,23,0,3,86,6,6,54,53,2,3,3,3,10,28,29,0,0,5,28,90,76,1
65,55,2,1,5,156,4,6,91,44,1,12,11,5,7,59,59,1,1,5,36,98,92,1
80,87,49,3,3,185,7,8,27,17,0,1,1,2,2,22,25,0,0,2,40,100,50,0
93,69,2,1,7,220,4,6,73,14,1,1,1,2,6,30,30,0,0,1,30,97,69,0
34,66,34,0,10,59,7,8,74,89,20,5,5,2,1,4,4,0,0,2,75,100,100,1
122,73,3,-1,18,243,4,6,50,1,0,3,3,0,4,20,21,0,0,0,5,95,44,0
105,89,33,-1,11,261,7,8,57,0,0,0,0,3,3,60,64,0,0,1,27,100,21,0
53,75,65,3,5,248,7,8,35,11,0,1,1,3,4,24,24,0,0,2,25,100,50,0
103,80,21,0,4,322,6,5,53,2,1,0,0,1,2,25,26,1,0,1,12,92,33,0
99,79,68,14,21,242,7,8,58,33,2,0,0,2,8,33,35,0,0,0,34,100,53,0
18,64,12,0,2,33,6,3,92,15,0,4,4,2,1,6,6,1,1,2,50,88,75,1
78,77,62,15,5,237,7,8,53,35,2,0,0,1,5,27,27,0,0,2,11,100,67,0
19,65,36,-1,4,63,6,6,92,20,0,0,0,2,3,8,13,0,0,5,25,88,83,0
52,80,31,0,8,126,7,8,74,2,0,1,1,2,2,18,19,0,0,4,16,100,67,0
37,70,57,0,6,76,7,8,41,28,1,1,1,2,9,22,23,0,0,2,26,100,79,0
78,84,79,12,17,155,6,7,51,1,0,0,0,1,1,13,17,0,0,0,50,100,60,1
19,61,38,0,5,40,6,6,75,56,1,5,5,5,2,9,9,0,0,3,56,89,100,1
39,80,58,0,12,74,7,8,84,1,0,3,3,4,1,7,7,0,0,0,71,100,83,1
51,78,45,-1,13,97,6,6,65,20,0,0,0,3,2,14,14,0,0,0,21,93,71,1
94,58,5,0,38,372,1,3,56,35,0,0,0,1,4,15,17,1,1,0,53,71,100,0
120,86,19,25,5,349,6,6,52,7,0,0,0,2,4,33,35,0,0,1,34,97,50,0
82,82,25,0,2,200,6,6,60,5,0,2,2,4,3,33,34,0,0,2,56,97,73,0
49,68,52,0,12,189,6,8,90,62,20,1,1,2,1,6,6,4,4,0,50,100,75,1
150,64,6,0,8,363,4,6,64,69,2,0,0,1,4,12,14,0,0,1,36,93,83,1
74,88,32,5,2,200,7,8,56,9,0,1,1,1,3,18,20,0,0,4,25,100,50,0
97,85,66,0,8,389,7,8,76,18,0,1,1,1,5,29,30,0,0,2,33,100,40,0
76,72,73,0,6,164,7,8,26,38,1,1,1,3,5,34,36,0,0,2,36,100,62,0
17,63,32,0,6,31,7,8,51,51,1,0,0,1,4,7,9,2,2,3,14,100,100,1
99,57,52,3,3,199,6,6,57,77,0,1,1,0,0,9,9,2,2,1,44,89,0,0
69,76,25,-1,26,133,6,6,65,13,0,1,1,2,1,5,5,0,0,0,60,80,75,0
60,69,31,0,12,167,6,2,18,84,2,0,0,1,2,9,10,3,3,0,20,90,60,1
49,68,5,9,17,103,6,2,48,13,0,0,0,2,1,19,20,1,1,0,35,90,50,0
90,77,65,10,11,206,7,8,55,38,1,0,0,1,3,15,20,0,0,1,27,100,67,0
83,73,29,0,2,188,6,2,42,30,0,11,11,2,4,18,22,1,1,1,27,95,67,1
79,89,63,0,5,351,7,8,85,4,0,0,0,3,2,12,12,0,0,2,58,100,83,0
65,70,57,-1,17,131,7,8,72,84,2,1,1,4,4,22,24,0,0,0,45,100,73,1
41,68,71,0,9,110,7,8,65,92,2,1,1,2,3,32,32,0,0,1,25,100,71,0
53,56,4,0,41,68,4,4,43,73,20,0,0,1,13,1,7,4,4,0,75,75,100,1
115,78,53,0,11,234,6,6,57,76,1,0,0,2,3,15,15,0,0,1,33,93,63,1
68,85,72,0,2,133,7,8,86,2,0,0,0,3,2,43,47,0,0,6,34,100,31,0
59,60,8,0,3,270,4,5,42,63,1,2,2,4,6,20,24,4,0,1,50,79,77,1
43,47,6,0,6,147,1,3,76,91,4,0,0,6,4,15,18,2,2,1,59,71,91,0
76,60,1,0,4,137,0,2,100,54,1,4,3,2,4,28,30,2,1,1,20,90,55,0
25,67,43,0,5,130,7,8,90,95,2,0,0,2,6,10,12,0,0,4,25,100,89,1
68,65,22,3,7,155,5,2,67,59,0,1,1,2,4,29,31,1,1,1,58,87,60,1
80,79,35,0,13,196,7,8,93,25,1,2,2,2,4,25,26,0,0,0,38,100,60,1
58,81,24,0,2,227,6,6,90,0,0,0,0,7,0,37,45,0,0,6,78,91,58,1
103,92,64,0,37,162,7,8,60,0,0,1,1,0,0,19,0,0,0,0,26,100,0,0
66,77,31,-1,5,130,6,5,100,8,0,3,3,3,1,22,32,2,0,3,29,92,71,0
66,84,45,2,5,166,7,8,86,10,0,1,1,3,4,27,29,0,0,2,28,100,88,0
52,62,3,0,9,185,4,5,70,26,1,5,5,4,3,14,17,1,0,1,65,76,100,1
89,91,59,0,10,147,7,8,24,0,20,2,1,2,0,12,12,0,0,1,25,100,60,0
127,68,76,2,13,343,6,8,53,61,3,3,3,0,4,13,13,1,1,0,15,100,63,0
132,81,57,25,44,175,7,8,48,56,1,0,0,1,2,9,18,0,0,0,22,100,57,1
73,78,22,-1,7,199,6,6,19,15,1,1,0,5,2,39,40,0,0,1,21,95,50,1
78,87,31,14,1,204,7,8,95,1,0,0,0,2,3,45,46,0,0,2,59,100,50,1
11,66,47,0,6,15,7,8,51,76,20,0,0,1,11,2,2,0,0,1,100,100,100,1
52,57,8,0,10,131,4,5,64,98,2,0,0,5,3,15,16,1,0,1,63,81,89,1
135,60,4,0,60,240,4,6,52,20,1,4,4,0,4,11,13,1,1,0,8,67,67,1
84,65,41,0,10,202,6,6,26,28,0,0,0,2,3,28,30,11,11,2,33,87,38,0
154,62,4,-1,10,437,4,5,60,27,1,1,1,1,7,15,18,1,0,1,11,67,69,0
57,82,72,0,5,115,6,5,51,9,0,6,6,0,2,19,21,1,0,2,24,95,20,0
69,79,31,1,17,193,7,8,57,49,0,2,2,3,4,18,18,0,0,0,33,100,88,0
45,65,1,0,9,88,4,6,71,14,1,0,0,2,4,20,20,0,0,1,20,85,50,1
58,70,58,1,17,139,7,8,76,63,1,4,4,3,3,19,19,0,0,0,37,100,86,1
50,64,26,2,2,150,0,2,84,55,3,2,2,3,7,32,34,1,1,3,32,94,79,0
95,90,51,17,19,210,7,8,36,4,0,0,0,2,4,24,25,0,0,0,21,100,38,0
10,65,77,0,2,26,6,8,49,25,0,1,1,1,4,6,7,1,1,5,14,100,83,1
62,58,1,1,3,167,4,2,48,0,0,1,1,3,0,24,25,1,1,1,24,80,33,1
72,74,31,0,13,158,7,8,62,70,2,0,0,2,3,27,27,0,0,0,41,100,63,0
138,83,41,22,14,465,7,8,50,26,0,0,0,0,3,24,26,0,0,0,38,100,43,1
71,73,37,0,8,110,6,5,41,14,1,1,1,2,1,8,14,4,0,1,43,50,43,1
37,57,31,0,4,68,6,6,85,98,1,1,1,4,4,15,16,0,0,3,50,81,80,1
82,77,47,0,8,265,7,8,92,47,2,0,0,2,3,13,13,0,0,1,38,100,83,0
89,81,79,3,23,162,7,8,58,11,0,1,1,2,1,26,26,0,0,0,31,100,33,0
65,51,1,0,6,106,4,6,86,87,3,0,0,2,5,13,18,0,0,1,56,78,100,1
55,71,62,2,1,108,6,3,95,37,0,3,3,3,2,14,17,1,1,4,63,88,63,0
66,75,64,1,2,185,7,8,67,26,20,2,2,2,1,25,26,0,0,2,23,100,75,0
75,75,9,0,20,415,4,4,23,2,0,3,3,1,2,22,23,1,1,0,22,83,33,1
95,84,41,3,3,230,7,8,42,21,1,2,2,1,3,24,48,0,0,3,24,100,36,0
23,54,3,0,7,68,4,6,81,66,1,0,0,2,3,5,6,0,0,3,33,83,83,1
74,90,74,13,2,260,7,8,92,1,0,1,0,3,1,27,34,0,0,3,20,100,33,0
117,79,3,3,4,390,4,6,68,5,0,1,1,1,4,28,31,0,0,3,23,97,36,0
48,72,43,0,0,177,7,8,93,45,2,12,12,6,6,31,34,0,0,7,47,100,60,1
84,81,55,-1,7,169,7,8,95,3,0,0,0,3,2,30,31,0,0,1,32,100,36,0
37,66,33,0,2,77,6,2,95,85,20,0,0,4,12,8,10,5,5,1,90,90,100,1
53,60,14,0,15,67,6,2,68,76,20,2,2,1,1,5,6,1,1,0,50,50,100,1
78,67,0,1,7,247,4,6,48,18,2,2,2,2,6,47,50,0,0,4,36,88,44,0
31,68,27,0,7,60,6,5,77,50,1,1,1,2,5,11,12,1,0,3,42,92,88,1
119,78,26,25,48,211,6,3,64,50,0,0,0,1,1,19,20,1,1,0,30,90,40,0
92,84,79,0,2,218,7,8,51,8,0,3,3,1,5,39,42,0,0,5,19,100,60,1
85,67,59,0,28,136,6,6,64,97,4,1,1,1,4,14,14,0,0,0,43,86,100,1
71,65,29,0,4,106,6,2,58,10,0,1,1,1,2,9,14,5,4,2,31,54,60,1
54,63,47,0,4,115,0,5,75,52,1,1,1,2,4,20,24,2,1,2,50,91,88,1
115,58,2,0,34,171,4,3,55,81,1,0,0,1,1,3,7,3,2,0,43,29,100,1
70,88,31,-1,16,228,7,8,58,0,0,0,0,2,1,22,22,0,0,0,41,100,38,0
113,66,51,8,4,437,0,6,85,17,0,0,0,1,3,27,33,9,9,2,11,96,31,0
69,81,35,-1,11,181,5,6,81,0,0,0,0,2,0,29,36,0,0,1,78,97,60,1
68,86,59,-1,14,97,7,8,53,2,0,0,0,1,1,24,33,0,0,0,12,100,25,1
10,63,73,0,3,20,7,8,91,18,1,7,6,2,4,15,15,0,0,11,13,100,40,1
24,77,65,-1,5,94,7,8,57,0,0,1,1,0,0,7,7,0,0,3,14,100,0,1
62,69,59,6,7,193,7,8,70,77,4,0,0,3,5,15,16,0,0,1,44,100,80,1
127,86,39,25,69,155,7,8,48,12,0,0,0,0,2,9,9,0,0,0,44,100,100,1
114,68,20,-1,2,155,6,2,92,5,0,4,4,2,1,18,21,3,3,2,38,95,50,1
45,62,29,-1,14,163,0,5,57,28,0,1,1,2,3,9,11,5,4,0,27,82,63,1
52,74,70,-1,5,160,7,8,45,54,1,2,2,2,5,16,16,0,0,4,56,100,88,1
99,77,38,25,9,272,7,8,8,30,1,0,0,1,10,22,23,0,0,1,14,100,73,0
134,88,32,-1,21,146,7,8,61,7,0,0,0,1,3,16,0,0,0,0,13,100,57,1
73,82,42,-1,4,178,6,6,44,4,0,4,4,2,3,18,20,0,0,3,40,95,63,0
35,83,30,0,13,122,7,8,49,2,0,0,0,1,2,11,11,0,0,0,36,100,50,1
58,60,0,0,2,204,4,6,96,57,2,1,1,4,5,27,31,0,0,4,35,86,64,0
137,82,25,0,35,292,6,6,48,2,0,2,2,2,1,19,20,0,0,0,11,95,30,0
10,73,34,0,2,18,7,8,51,12,0,6,6,1,1,1,2,0,0,1,50,100,100,1
64,71,22,3,1,172,6,6,64,46,2,1,1,2,7,17,18,0,0,1,33,89,75,1
49,58,24,0,3,89,6,6,61,68,1,1,1,1,9,15,16,1,1,2,20,67,83,1
93,69,10,0,14,217,4,6,24,20,1,5,4,3,4,18,20,0,0,0,45,80,78,1
72,76,14,25,9,134,6,6,10,55,0,0,0,1,2,6,7,0,0,1,29,86,60,0
81,86,79,6,8,190,7,8,88,4,0,0,0,3,2,13,13,0,0,1,62,100,83,0
69,64,9,1,20,149,4,3,43,51,1,1,1,1,5,23,25,2,2,0,25,83,100,1
173,91,76,0,89,454,7,8,52,1,0,1,1,0,1,9,9,0,0,0,33,100,33,1
109,64,55,0,2,185,6,2,80,24,0,4,4,1,3,15,18,2,1,3,33,78,57,1
72,77,74,2,8,218,6,6,69,32,0,1,1,4,3,25,25,0,0,3,52,96,64,0
39,67,6,-1,5,235,4,6,78,47,0,1,1,2,3,11,30,0,0,3,27,91,71,1
85,54,3,0,6,189,3,5,43,81,1,0,0,1,4,7,10,1,0,1,40,50,100,0
116,71,4,0,9,314,4,3,91,5,0,2,2,2,7,63,64,1,1,2,9,84,37,0
43,63,76,0,6,120,6,2,88,75,6,5,5,2,9,23,26,2,2,4,52,96,100,1
58,54,1,1,4,175,4,6,56,41,5,2,2,2,7,42,42,0,0,3,24,90,60,0
62,55,10,6,13,165,4,6,57,103,2,0,0,1,2,6,6,0,0,0,33,67,100,1
85,74,8,0,8,211,4,5,80,3,0,2,2,2,4,43,45,1,0,1,44,93,60,1
70,87,74,0,4,155,7,8,56,2,0,0,0,1,2,35,36,0,0,1,19,100,20,0
65,61,16,-1,20,181,6,6,85,86,3,2,2,2,4,21,21,0,0,0,29,95,54,0
175,83,44,-1,16,416,6,5,45,22,0,0,0,1,6,25,27,2,0,0,11,93,64,1
58,82,44,2,9,178,7,8,87,23,1,2,2,2,2,16,17,0,0,1,24,100,67,0
53,80,47,25,5,264,7,8,23,42,0,0,0,3,2,16,27,0,0,1,75,100,83,0
79,86,64,0,1,143,7,8,52,13,0,0,0,2,4,8,9,0,0,1,44,100,86,0
57,73,71,0,7,121,7,8,54,6,0,0,0,4,2,20,21,1,1,1,50,100,86,0
114,83,60,0,11,479,7,8,36,2,1,1,0,1,2,30,30,0,0,1,13,100,21,0
87,67,1,0,22,278,4,6,17,34,0,1,0,2,2,4,6,0,0,0,33,33,67,1
83,73,17,10,15,138,6,4,58,38,0,0,0,1,2,19,20,1,1,0,10,95,43,0
114,88,39,0,12,191,7,8,49,10,0,0,0,0,2,22,22,0,0,0,0,100,14,0
80,56,1,17,18,153,4,6,46,82,2,0,0,1,2,17,20,0,0,0,45,95,75,1
28,70,62,1,1,94,7,8,74,22,1,3,3,5,2,26,30,0,0,10,28,100,67,1
53,70,63,0,7,97,6,6,69,17,0,1,1,3,2,14,16,0,0,1,38,94,60,1
102,88,62,0,7,254,7,8,8,0,0,0,0,2,3,21,24,0,0,1,54,100,100,1
28,69,73,-1,8,52,7,8,44,95,20,2,1,1,1,3,3,0,0,1,67,100,100,1
71,81,54,-1,13,156,7,8,34,59,1,0,0,2,2,20,21,0,0,0,43,100,57,1
42,60,17,0,9,77,6,2,56,0,20,2,2,2,0,10,14,3,2,1,86,50,50,1
134,64,71,0,4,285,0,8,47,5,1,6,6,1,4,20,4,1,1,1,30,100,75,0
111,73,4,0,9,418,0,2,40,11,0,0,0,1,2,18,20,2,1,1,25,90,43,0
157,84,36,13,14,403,7,8,58,3,1,0,0,1,11,26,27,0,0,0,7,100,75,1
31,75,16,2,3,212,6,6,97,15,0,1,1,2,3,12,23,0,0,3,42,92,83,1
102,73,79,0,5,263,7,8,19,11,0,4,4,4,4,37,57,0,0,1,42,100,67,0
139,91,54,0,35,362,7,8,59,1,0,0,0,1,4,12,12,0,0,0,8,100,50,0
90,80,6,-1,10,146,4,6,55,8,0,0,0,3,4,25,0,0,0,1,28,92,73,1
68,87,63,0,3,228,7,8,98,0,0,3,3,2,1,31,31,0,0,3,29,100,33,0
20,65,58,0,5,37,7,8,84,58,1,0,0,3,1,16,16,0,0,5,44,100,71,1
145,61,4,12,2,338,4,6,85,56,6,0,0,2,15,32,33,0,0,1,27,88,78,1
131,44,0,-1,40,154,0,5,13,58,4,1,1,3,17,57,63,3,1,0,32,68,79,1
71,71,16,2,2,154,6,6,46,37,0,2,2,1,4,20,26,0,0,5,42,92,63,0
106,90,42,12,11,274,7,8,87,2,0,0,0,1,1,32,33,0,0,1,21,100,20,0
19,54,69,-1,9,27,7,8,43,74,20,2,1,0,13,8,8,1,1,2,100,100,67,1
45,67,41,0,3,91,5,3,62,20,0,2,2,4,2,23,24,1,1,4,75,88,100,0
22,72,32,10,16,25,7,8,83,80,20,0,0,2,13,5,6,0,0,0,67,100,100,1
85,64,75,-1,2,179,7,8,38,85,6,1,1,2,10,26,28,0,0,4,32,100,86,1
118,63,59,-1,4,161,7,8,43,65,1,1,1,0,2,5,0,2,2,1,40,100,100,0
101,65,14,0,3,176,5,6,0,87,6,3,3,3,9,34,36,0,0,1,28,92,92,1
83,55,32,0,1,147,6,2,46,66,2,2,2,1,6,12,15,2,2,1,29,86,89,1
46,81,78,19,8,201,7,8,46,9,0,0,0,2,4,17,4,0,0,2,29,100,43,0
124,56,4,4,5,370,4,6,88,39,3,1,1,2,11,28,31,0,0,3,16,84,54,0
68,78,60,-1,4,140,7,8,25,17,0,3,3,2,3,58,64,0,0,4,35,100,50,0
104,86,54,4,5,335,7,8,81,4,1,1,1,1,4,18,5,0,0,2,32,100,71,1
79,72,49,10,20,178,7,8,3,50,1,0,0,2,5,14,16,0,0,0,63,100,100,1
45,56,3,0,3,145,2,4,52,13,2,0,0,2,10,23,24,1,1,6,17,92,75,1
68,67,54,-1,7,163,7,8,40,90,9,5,5,4,13,34,39,0,0,3,13,100,89,1
